brand,name,fragrantica_url,gender,concentration,release_year,main_accords,notes_top,notes_heart,notes_base,notes_undifferentiated,longevity,sillage,season_winter_votes,season_spring_votes,season_summer_votes,season_fall_votes,day_votes,night_votes,fragrantica_rating
Montale,Aoud Ambre,https://www.fragrantica.fr/parfum/Montale/Aoud-Ambre-3671.html,unisexe,Eau de Parfum,2006,"amber;rose;oud;floral;musky;woody;fresh spicy;animalic",,,,"Rose;Oud;Ambre;Ciste de France",très longue tenue,énorme,,,,,,,3.42
Montale,Aoud Blossom,https://www.fragrantica.fr/parfum/Montale/Aoud-Blossom-14782.html,unisexe,Eau de Parfum,2008,"floral;white floral;tuberose;woody;yellow floral;oud;citrus;powdery","Mandarine;Bergamote","Tubéreuse;Ylang-ylang;Notes fleuries;Jasmin;Rose;Violette","Oud;Bois de santal;Carthame des teinturiers;Musc",,très longue tenue,énorme,,,,,,,3.37
Montale,Aoud Collection - Golden Aoud,https://www.fragrantica.fr/parfum/Montale/Aoud-Collection-Golden-Aoud-3240.html,unisexe,Eau de Parfum,2008,"rose;oud;warm spicy;woody;fresh spicy;leather;aromatic;patchouli","Rose;Géranium;Patchouli","Cuir;Piment","Oud;Safran;Bois de teck;Cèdre",,très longue tenue,puissant,,,,,,,3.76
Montale,Aoud Damascus,https://www.fragrantica.fr/parfum/Montale/Aoud-Damascus-1140.html,femme,Eau de Parfum,2006,"rose;oud;fresh spicy;amber;floral;woody;aromatic;warm spicy;f_gender",,,,"Rose;Oud;Résine oliban;Baume gurjum;Carthame des teinturiers",longue tenue,puissant,,,,,,,3.96
Montale,Aoud Ever,https://www.fragrantica.fr/parfum/Montale/Aoud-Ever-16292.html,unisexe,Eau de Parfum,2012,"citrus;woody;fresh spicy;aromatic;oud;earthy;warm spicy;leather","Cédrat;Bergamote;Oud;Mandarine de Calabre","Vétiver;Santal blanc;Poivre noir;Patchouli","Cuir;Ambre gris;Fève de tonka",,longue tenue,puissant,,,,,,,3.82
Montale,Aoud Greedy,https://www.fragrantica.fr/parfum/Montale/Aoud-Greedy-18022.html,unisexe,Extrait de Parfum,2013,"soft spicy;woody;patchouli;earthy;amber;sweet;aromatic;balsamic","Réglisse;Citron","Patchouli;Ambre;Notes fleuries","Vétiver;Musc blanc",,longue tenue,puissant,,,,,,,3.79
Montale,Aoud Jasmine,https://www.fragrantica.fr/parfum/Montale/Aoud-Jasmine-42874.html,unisexe,Eau de Parfum,2016,"white floral;fruity;oud;fresh;citrus;musky;rose;green","Pomme;Poire;Mandarine","Jasmin d'Inde;Oud;Rose","Musc;Ambre",,,,,,,,,,3.75
Montale,Aoud Lavender,https://www.fragrantica.fr/parfum/Montale/Aoud-Lavender-30507.html,unisexe,Eau de Parfum,2015,"lavender;powdery;oud;warm spicy;fresh spicy;aromatic;woody;citrus","Lavande;Safran;Bergamote;Citron","Patchouli;Fleurs","Oud;Notes poudrées;Bois de santal;Musc blanc;Ambre",,très longue tenue,énorme,,,,,,,3.61
Montale,Aoud Legend,https://www.fragrantica.fr/parfum/Montale/Aoud-Legend-40907.html,unisexe,Eau de Parfum,2016,"woody;leather;amber;oud;animalic;warm spicy;earthy;balsamic","Cuir;Oud;Safran","Bois de santal;Patchouli;Rose;Vétiver","Ambre gris;Mousse de chêne;Ciste",,,,,,,,,,3.98
Montale,Aoud Melody,https://www.fragrantica.fr/parfum/Montale/Aoud-Melody-23364.html,unisexe,Eau de Parfum,2014,"warm spicy;oud;aromatic;leather;woody;balsamic;rose;powdery","Oud;Élémi;Safran;Cuir;Clou de girofle","Rose;Ylang-ylang;Jasmin","Ambre;Bois de santal;Musc",,longue tenue,puissant,,,,,,,3.87
Montale,Aoud Red Flowers,https://www.fragrantica.fr/parfum/Montale/Aoud-Red-Flowers-4060.html,unisexe,Eau de Parfum,2008,"rose;warm spicy;oud;aromatic;balsamic;fresh spicy;woody;floral",,,,"Tagètes;Rose;Oud;Safran;Bois de santal",,,,,,,,,3.88
Montale,Aoud Rose Petals,https://www.fragrantica.fr/parfum/Montale/Aoud-Rose-Petals-1141.html,femme,Eau de Parfum,2005,"rose;woody;oud;fresh spicy;warm spicy;aromatic;amber;floral;f_gender",,,,"Rose hybride de thé;Oud;Géranium;Safran;Ambre;Bois de teck;Cèdre;Gaïac",,,,,,,,,3.68
Montale,Aoud Shiny,https://www.fragrantica.fr/parfum/Montale/Aoud-Shiny-4982.html,unisexe,Eau de Parfum,2008,"woody;oud;rose;patchouli;earthy;warm spicy;ozonic;balsamic",,,,"Oud;Rose de Bulgarie;Patchouli;Huile essentielle de cypriol;Feuille de violette;Bois de santal",très longue tenue,puissant,,,,,,,3.64
Montale,Aoud Velvet,https://www.fragrantica.fr/parfum/Montale/Aoud-Velvet-3786.html,unisexe,Eau de Parfum,2006,"white floral;sweet;oud;vanilla;woody;yellow floral;powdery;warm spicy","Fleur de tiaré;Ylang-ylang;Fleur d'oranger d'Afrique",Oud,"Vanille;Bois de santal;Fève de tonka",,très longue tenue,énorme,,,,,,,3.70
Montale,Aromatic Lime,https://www.fragrantica.fr/parfum/Montale/Aromatic-Lime-1145.html,unisexe,Eau de Parfum,2010,"citrus;woody;green;aromatic;warm spicy;patchouli;earthy;balsamic",,,,"Citron vert;Férule gommeuse;Patchouli;Vétiver;Bigarade;Myrrhe;Safran;Bois de santal",très longue tenue,énorme,,,,,,,3.50
Montale,Bengal Oud,https://www.fragrantica.fr/parfum/Montale/Bengal-Oud-57382.html,unisexe,Eau de Parfum,2019,"woody;citrus;leather;powdery;aromatic;animalic;earthy;oud","Bigarade;Bergamote;Oud","Cuir;Rose de Bulgarie;Iris;Patchouli;Jasmin d'Egypte","Vétiver de Haïti;Musc blanc;Bois de santal;Cèdre;Ambre",,,,,,,,,,3.82
Montale,Candy Rose,https://www.fragrantica.fr/parfum/Montale/Candy-Rose-16293.html,femme,Eau de Parfum,2012,"fruity;rose;citrus;musky;white floral;sweet;floral;fresh;f_gender","Litchi;Framboise;Cassis;Orange sanguine;Mandarine","Rose;Patchouli;Muguet;Jasmin","Musc blanc;Vanille;Fleur d'oranger",,modéré (e),modéré (e),,,,,,,3.45
Montale,Chypre Fruite,https://www.fragrantica.fr/parfum/Montale/Chypre-Fruite-3756.html,unisexe,Eau de Parfum,2009,"tropical;mossy;fruity;earthy;woody;citrus;fresh;musky",,,,"Fruits tropicaux;Mousse de chêne;Bergamote;Musc;Jasmin;Patchouli;Rose",longue tenue,modéré (e),,,,,,,3.76
Montale,Chypre Vanille,https://www.fragrantica.fr/parfum/Montale/Chypre-Vanille-8814.html,unisexe,Eau de Parfum,2006,"amber;woody;vanilla;powdery;iris;balsamic;warm spicy;earthy",Rose,"Encens;Vanille;Ambre","Iris;Bois de santal;Vétiver;Fève de tonka",,très longue tenue,puissant,,,,,,,3.57
Montale,Crystal Aoud,https://www.fragrantica.fr/parfum/Montale/Crystal-Aoud-4983.html,unisexe,Eau de Parfum,2008,"oud;woody;fruity;warm spicy;fresh;ozonic;aquatic;vanilla","Melon;Pomme verte;Mandarine","Oud;Bois de teck;Patchouli;Bois de santal","Vanille;Safran;Musc blanc",,,,,,,,,,3.79
Montale,Deep Roses,https://www.fragrantica.fr/parfum/Montale/Deep-Roses-6648.html,unisexe,Eau de Parfum,2009,"rose;floral;oud;fresh;musky;citrus;amber;powdery",,,,"Rose;Pivoine;Oud;Musc;Ambre;Mandarine",très longue tenue,énorme,,,,,,,3.85
Montale,Dew Musk,https://www.fragrantica.fr/parfum/Montale/Dew-Musk-3771.html,unisexe,Eau de Parfum,2008,"woody;musky;yellow floral;sweet;patchouli;white floral;powdery;warm spicy",,,,"Musc;Ylang-ylang;Patchouli;Fleur d'oranger;Grenade",,,,,,,,,2.95
Montale,Embruns d'Essaouira,https://www.fragrantica.fr/parfum/Montale/Embruns-d-Essaouira-3760.html,unisexe,Eau de Parfum,2009,"marine;aromatic;warm spicy;woody;salty;powdery;musky;aquatic",,,,"Eau de mer;Notes épicées;Bois de santal;Musc",longue tenue,puissant,,,,,,,3.68
Montale,Fantastic Basilic,https://www.fragrantica.fr/parfum/Montale/Fantastic-Basilic-74106.html,unisexe,Eau de Parfum,2022,"fresh spicy;aromatic;green;citrus;tuberose;fresh;amber;herbal","Basilic;Kumquat;Poire","Tubéreuse;Frangipanier","Benjoin;Fève de tonka",,modéré (e),modéré (e),,,,,,,3.49
Montale,Fruits of the Musk,https://www.fragrantica.fr/parfum/Montale/Fruits-of-the-Musk-5143.html,unisexe,Eau de Parfum,2008,"fruity;sweet;rose;musky;citrus;powdery;green;aromatic",,,,"Framboise;Mûre;Musc;Rose;Feuille de fraisier;Bergamote;Mandarine",longue tenue,modéré (e),,,,,,,3.71
Montale,Ginger Musk,https://www.fragrantica.fr/parfum/Montale/Ginger-Musk-2187.html,unisexe,Eau de Parfum,2006,"fruity;musky;fresh;sweet;fresh spicy;powdery;sour;citrus",,,,"Musc;Gingembre;Fruits rouges;Mûre",longue tenue,puissant,,,,,,,3.55
Montale,Gold Flowers,https://www.fragrantica.fr/parfum/Montale/Gold-Flowers-12305.html,unisexe,Eau de Parfum,2009,"tuberose;warm spicy;white floral;woody;amber;animalic;powdery;oud",,,,"Tubéreuse;Clou de girofle;Bois de santal;Ambre;Poivre rouge;Oud",longue tenue,puissant,,,,,,,3.84
Montale,Greyland,https://www.fragrantica.fr/parfum/Montale/Greyland-3762.html,unisexe,Eau de Parfum,2006,"woody;fresh spicy;aromatic;powdery;leather;warm spicy;earthy;animalic",,,,,,,,,,,,,4.06
Montale,Highness Rose,https://www.fragrantica.fr/parfum/Montale/Highness-Rose-4062.html,femme,Eau de Parfum,2012,"rose;floral;warm spicy;violet;powdery;citrus;fresh;woody;f_gender",,,,"Rose de Bulgarie;Epices;Violette",longue tenue,puissant,,,,,,,3.67
Montale,Louban,https://www.fragrantica.fr/parfum/Montale/Louban-8982.html,unisexe,Eau de Parfum,2009,"amber;rose;woody;oud;warm spicy;balsamic;smoky;ozonic",,,,"Rose;Oud;Encens;Résine oliban;Feuille de violette;Musc;Patchouli;Bois de santal",très longue tenue,énorme,,,,,,,3.79
Montale,Moon Aoud,https://www.fragrantica.fr/parfum/Montale/Moon-Aoud-12135.html,unisexe,Eau de Parfum,2011,"leather;warm spicy;oud;woody;rose;animalic;earthy;metallic","Oud;Rose;Safran","Cuir;Vétiver;Patchouli","Bois de santal;Ambre",,très longue tenue,énorme,,,,,,,3.64
Montale,Orange Flowers,https://www.fragrantica.fr/parfum/Montale/Orange-Flowers-30510.html,unisexe,Eau de Parfum,2015,"white floral;citrus;sweet;honey;yellow floral;woody;warm spicy;floral","Mandarine;Epices;Citron","Fleur d'oranger;Miel;Jasmin;Ylang-ylang;Patchouli","Vanille;Musc blanc;Mousse de chêne;Cèdre",,,,,,,,,,3.79
Montale,Orchid Powder,https://www.fragrantica.fr/parfum/Montale/Orchid-Powder-48947.html,unisexe,Eau de Parfum,2018,"sweet;yellow floral;floral;coconut;white floral;lactonic;woody;powdery",,,,"Orchidée;Ylang-ylang;Noix de Coco;Fleurs blanches",très longue tenue,énorme,,,,,,,3.52
Montale,Orient Extreme,https://www.fragrantica.fr/parfum/Montale/Orient-Extreme-3757.html,unisexe,Eau de Parfum,2005,"warm spicy;amber;rose;woody;powdery;musky;vanilla;balsamic",,,,"Epices;Benjoin;Rose;Bois de santal;Musc",très longue tenue,puissant,,,,,,,3.44
Montale,Oriental Flowers,https://www.fragrantica.fr/parfum/Montale/Oriental-Flowers-3242.html,femme,Eau de Parfum,2008,"balsamic;woody;amber;yellow floral;rose;iris;floral;citrus;f_gender","Ylang-ylang;Rose;Bergamote","Racine d'iris;Jasmin",Baumier du Pérou,,,,,,,,,,3.65
Montale,Original Aoud,https://www.fragrantica.fr/parfum/Montale/Original-Aoud-17324.html,unisexe,Eau de Parfum,2007,"oud;fresh spicy",,,,Oud,très longue tenue,énorme,,,,,,,3.65
Montale,Pink Extasy,https://www.fragrantica.fr/parfum/Montale/Pink-Extasy-28119.html,femme,Eau de Parfum,2014,"fruity;sweet;powdery;rose;citrus;iris;musky;vanilla;f_gender","Tangerine;Orange;Poivre noir","Rose de Turquie;Iris;Fleur d'oranger;Jasmin","Framboise;Musc blanc;Vanille;Pêche",,,,,,,,,,3.39
Montale,Royal Aoud,https://www.fragrantica.fr/parfum/Montale/Royal-Aoud-3675.html,unisexe,Eau de Parfum,2005,"citrus;oud;warm spicy;rose;fresh spicy;aromatic;sweet;coconut",,,,"Oud;Kumquat;Epices indiennes;Pamplemousse;Rose;Pêche;Noix de Coco",,,,,,,,,3.80
Montale,Sandal Sliver,https://www.fragrantica.fr/parfum/Montale/Sandal-Sliver-3765.html,unisexe,Eau de Parfum,2007,"woody;floral;powdery;vanilla;citrus;warm spicy;fresh;balsamic",,,,"Bois de santal;Fleurs;Vanille;Agrumes",très longue tenue,puissant,,,,,,,3.62
Montale,Sliver Aoud,https://www.fragrantica.fr/parfum/Montale/Sliver-Aoud-4981.html,homme,Eau de Parfum,2008,"aromatic;fresh spicy;woody;lavender;citrus;oud;herbal;fresh;f_gender",,,,"Lavande;Limone Costa d'Amalfi;Oud;Romarin;Cèdre;Géranium;Vétiver;Fève de tonka;Muguet",longue tenue,puissant,,,,,,,3.42
Montale,So Flowers,https://www.fragrantica.fr/parfum/Montale/So-Flowers-9223.html,femme,Eau de Parfum,2010,"floral;yellow floral;powdery;iris;musky;rose;green;white floral;f_gender",,,,"Jacinthe;Ylang-ylang;Iris;Musc;Jasmin;Rose",longue tenue,puissant,,,,,,,3.17
Montale,Soleil de Capri for Gold Apple,https://www.fragrantica.fr/parfum/Montale/Soleil-de-Capri-for-Gold-Apple-71857.html,unisexe,Eau de Parfum,2022,"citrus;fresh;white floral;musky;aromatic;warm spicy;fresh spicy;powdery","Kumquat;Agrumes;Pamplemousse",Fleurs blanches,"Epices;Musc",,modéré (e),modéré (e),,,,,,,3.93
Montale,Steam Aoud (Aoud Hoggar Mota),https://www.fragrantica.fr/parfum/Montale/Steam-Aoud-Aoud-Hoggar-Mota-3676.html,unisexe,Eau de Parfum,2006,"oud;amber;fresh spicy;tobacco;aromatic;sweet;animalic;powdery",,,,"Oud;Ambre;Carvi;Feuille de tabac",,,,,,,,,3.78
Montale,Taif Roses,https://www.fragrantica.fr/parfum/Montale/Taif-Roses-14783.html,unisexe,Eau de Parfum,2007,"rose;floral;citrus",,,,Rose,longue tenue,énorme,,,,,,,3.51
Montale,The New Rose,https://www.fragrantica.fr/parfum/Montale/The-New-Rose-40906.html,unisexe,Eau de Parfum,2016,"fruity;rose;sweet;citrus;woody;floral;yellow floral;white floral","Rose de Bulgarie;Citron;Framboise;Cassis;Pêche","Rose;Ylang-ylang;Muguet","Bois de santal;Vanille",,,,,,,,,,3.54
Montale,Vetiver Des Sables,https://www.fragrantica.fr/parfum/Montale/Vetiver-Des-Sables-3769.html,unisexe,Eau de Parfum,2006,"aromatic;woody;marine;warm spicy;earthy;salty;aquatic;green",,,,"Notes marines;Vétiver;Epices indiennes;Acajou",,,,,,,,,3.63
Matiere Premiere,Bois d'Ebene,https://www.fragrantica.fr/parfum/Matiere-Premiere/Bois-d-Ebene-59062.html,unisexe,Eau de Parfum,2019,"woody;earthy;patchouli;aromatic;warm spicy;fresh spicy;smoky;balsamic",Baies de genévrier,Gaïac,"Huile essentielle de cypriol;Patchouli",,longue tenue,modéré (e),,,,,,,3.95
Matiere Premiere,Cologne Cedrat,https://www.fragrantica.fr/parfum/Matiere-Premiere/Cologne-Cedrat-59059.html,unisexe,Eau de Parfum,2019,"fresh spicy;citrus;aromatic;soft spicy;green;woody;fresh;musky",Bergamote,"Poivre rose;Poivre noir",Maté,,,,,,,,,,4.01
Matiere Premiere,Crystal Saffron,https://www.fragrantica.fr/parfum/Matiere-Premiere/Crystal-Saffron-76131.html,unisexe,Eau de Parfum,2022,"warm spicy;amber;musky;metallic;leather;tobacco;powdery;smoky",Musc,Safran,"Ambroxan;Encens",,,,,,,,,,3.86
Matiere Premiere,Encens Suave,https://www.fragrantica.fr/parfum/Matiere-Premiere/Encens-Suave-59060.html,unisexe,Eau de Parfum,2019,"amber;warm spicy;vanilla;balsamic;smoky;coffee;woody;powdery",Café,"Encens;Vanille de Madagascar","Benjoin;Ciste",,,,,,,,,,4.23
Matiere Premiere,Falcon Leather,https://www.fragrantica.fr/parfum/Matiere-Premiere/Falcon-Leather-59057.html,unisexe,Eau de Parfum,2019,"leather;amber;warm spicy;oud;smoky;metallic;animalic;tobacco","Safran;Ciste",Goudron de bouleau,"Oud;Benjoin",,longue tenue,puissant,,,,,,,4.13
Matiere Premiere,French Flower,https://www.fragrantica.fr/parfum/Matiere-Premiere/French-Flower-73007.html,unisexe,Eau de Parfum,2022,"white floral;tuberose;fruity;amber;sweet;fresh;green;animalic","Poire;Gingembre du Nigeria","Tubéreuse;Fleur d'oranger;Thé chinois",Ambroxan,,longue tenue,modéré (e),,,,,,,3.81
Matiere Premiere,Metal Lavender,https://www.fragrantica.fr/parfum/Matiere-Premiere/Metal-Lavender-131224.html,unisexe,Extrait de Parfum,2026,"musky;lavender;powdery;woody;aromatic;amber;fresh spicy;herbal",,,,"Lavande;Lavande sauvage;Musc;Bois de cachemire",,,,,,,,,3.37
Matiere Premiere,Neroli Oranger,https://www.fragrantica.fr/parfum/Matiere-Premiere/Neroli-Oranger-59058.html,unisexe,Eau de Parfum,2019,"white floral;citrus;sweet;musky;fresh spicy;yellow floral;soapy;fresh","Néroli;Bergamote",Fleur d'oranger de Tunisie,"Musc;Ylang-ylang",,modéré (e),modéré (e),,,,,,,4.21
Matiere Premiere,Oud Seven,https://www.fragrantica.fr/parfum/Matiere-Premiere/Oud-Seven-68858.html,unisexe,Eau de Parfum,2021,"woody;earthy;oud;amber;patchouli;ozonic;tobacco;aromatic",,,,"Oud;Huile essentielle de cypriol;Feuille de patchouli d'Indonésie;Vétiver de Haïti;Feuille de violette;Tabac;Ambre;Ciste",longue tenue,puissant,,,,,,,4.15
Matiere Premiere,Parisian Musc,https://www.fragrantica.fr/parfum/Matiere-Premiere/Parisian-Musc-59063.html,unisexe,Eau de Parfum,2019,"musky;amber;woody;floral;powdery;aromatic;balsamic;animalic",Cèdre de Virginie,Ambrette,"Musc;Ambrettolide;Ambroxan",,longue tenue,modéré (e),,,,,,,3.98
Matiere Premiere,Radical Rose,https://www.fragrantica.fr/parfum/Matiere-Premiere/Radical-Rose-66043.html,unisexe,Extrait de Parfum,2020,"rose;warm spicy;patchouli;woody;amber;fresh spicy;earthy;floral",,,,"Rose;Patchouli;Safran;Ciste;Poivre",,,,,,,,,4.16
Matiere Premiere,Santal Austral,https://www.fragrantica.fr/parfum/Matiere-Premiere/Santal-Austral-59061.html,unisexe,Eau de Parfum,2019,"woody;powdery;amber;warm spicy;vanilla;iris;balsamic;violet",Iris,Bois de santal,"Fève de tonka;Benjoin",,,,,,,,,,3.89
Matiere Premiere,Vanilla Powder,https://www.fragrantica.fr/parfum/Matiere-Premiere/Vanilla-Powder-84933.html,unisexe,Extrait de Parfum,2023,"vanilla;powdery;musky;woody;sweet;coconut;citrus;aromatic","Poudre de Coco;Héliotrope",Vanille de Madagascar,"Absolu de vanille;Musc blanc;Musc;Palo santo;Noix de Coco;Lactones",,,,,,,,,,3.77
Matiere Premiere,Black Currant Extrait,https://www.fragrantica.fr/parfum/Matiere-Premiere/Black-Currant-Extrait-136686.html,unisexe,Extrait de Parfum,2026,"fruity;woody;patchouli;leather;animalic;soft spicy;warm spicy;earthy",Cassis,"Patchouli;Cuir;Oxyde de rose",Oud,,longue tenue,puissant,,,,,,,4.24
Matiere Premiere,Crystal Saffron Extrait,https://www.fragrantica.fr/parfum/Matiere-Premiere/Crystal-Saffron-Extrait-96551.html,unisexe,Extrait de Parfum,2024,"amber;warm spicy;metallic;leather;balsamic;musky;tobacco;fresh spicy",Habanolide®,Safran,"Myrrhe;Ambroxan;Encens",,très longue tenue,puissant,,,,,,,4.34
Matiere Premiere,Encens Suave Extrait,https://www.fragrantica.fr/parfum/Matiere-Premiere/Encens-Suave-Extrait-96554.html,unisexe,Extrait de Parfum,2024,"amber;warm spicy;vanilla;balsamic;coffee;fresh spicy;woody;powdery",Café,"Encens;Absolu de vanille","Benjoin de Siam;Ciste d'Espagne;Ambre",,,,,,,,,,4.27
Matiere Premiere,Falcon Leather Extrait,https://www.fragrantica.fr/parfum/Matiere-Premiere/Falcon-Leather-Extrait-96042.html,unisexe,Extrait de Parfum,2024,"leather;amber;warm spicy;smoky;metallic;animalic;musky;tobacco",Safran,Goudron de bouleau,"Ciste;Benjoin",,très longue tenue,puissant,,,,,,,4.25
Matiere Premiere,Radical Rose Extrait,https://www.fragrantica.fr/parfum/Matiere-Premiere/Radical-Rose-Extrait-96552.html,unisexe,Extrait de Parfum,2024,"warm spicy;rose;patchouli;woody;fresh spicy;earthy;leather;metallic",,,,"Rose de Mai;Patchouli;Safran;Poivre;Immortelle;Ciste d'Espagne",très longue tenue,puissant,,,,,,,4.47
Matiere Premiere,Santal Austral Extrait,https://www.fragrantica.fr/parfum/Matiere-Premiere/Santal-Austral-Extrait-96553.html,unisexe,Extrait de Parfum,2024,"warm spicy;woody;amber;powdery;aromatic;vanilla;iris;balsamic","Iris;Lait d'amande",Santal d'Australie,"Cardamome noire;Fève de tonka;Benjoin de Siam",,,,,,,,,,4.02
Matiere Premiere,Vanilla Powder,https://www.fragrantica.fr/parfum/Matiere-Premiere/Vanilla-Powder-112581.html,unisexe,Extrait de Parfum,2025,"vanilla;powdery;sweet;musky;woody;amber;aromatic;balsamic",,,,"Vanille;Poudre de Coco;Fève de tonka;Musc blanc;Palo santo",longue tenue,puissant,,,,,,,4.14
Nishane,Meant To Be Seen,https://www.fragrantica.fr/parfum/Nishane/Meant-To-Be-Seen-116224.html,unisexe,Eau de Parfum,2025,"powdery;woody;iris;violet;musky;oud;earthy;floral","Violette;Bergamote","Racine d'iris;Moxalone;Civettone","Bois d'Akigala;Sésame;Ambrettolide;Bois de santal",,,,,,,,,,4.17
Nishane,Meltemia,https://www.fragrantica.fr/parfum/Nishane/Meltemia-137049.html,unisexe,Extrait de Parfum,2026,"citrus;fresh spicy;woody;fresh;aromatic;balsamic;white floral;amber","Bigarade;Bergamote;Gingembre;Citron;Romarin","Baumier du Pérou;Fleur d'oranger;Petalia;Petit-grain","Bois d'Akigala;Ambreine;Bois de santal",,très longue tenue,énorme,,,,,,,3.95
Nishane,Nanshe,https://www.fragrantica.fr/parfum/Nishane/Nanshe-64093.html,unisexe,Eau de Parfum,2020,"powdery;floral;woody;warm spicy;musky;rose;iris;citrus","Graines de carotte;Cardamome;Yuzu;Bergamote","Rose;Notes fleuries;Eau fruitée;Ylang-ylang;Jasmin Sambac","Notes poudrées;Racine d'iris;Musc;Bois de santal;Patchouli",,,,,,,,,,3.74
Nishane,A Date With Oud,https://www.fragrantica.fr/parfum/Nishane/A-Date-With-Oud-114860.html,unisexe,Eau de Parfum,2025,"sweet;oud;fresh spicy;leather;amber;citrus;fruity;vanilla","Dattes;Pamplemousse;Poivre noir","Cuir;Encens","Oud;Fève de tonka",,,,,,,,,,3.53
Nishane,Duftblüten,https://www.fragrantica.fr/parfum/Nishane/Duftblueten-30582.html,unisexe,Eau de Parfum,2015,"floral;mossy;earthy;woody;fruity;amber;patchouli;warm spicy","Gardénia;Magnolia","Osmanthus;Patchouli","Mousse de chêne;Encens",,,,,,,,,,3.84
Nishane,Rosa Turca,https://www.fragrantica.fr/parfum/Nishane/Rosa-Turca-30585.html,unisexe,Eau de Parfum,2014,"rose;musky;white floral;yellow floral;floral;powdery;sweet;woody","Rose;Ylang-ylang","Jasmin;Jasmin d'Egypte","Rose;Musc",,,,,,,,,,3.64
Nishane,Tuberoza,https://www.fragrantica.fr/parfum/Nishane/Tuberoza-30581.html,unisexe,Eau de Parfum,2014,"white floral;tuberose;aromatic;sweet;animalic;woody;yellow floral;herbal","Ylang-ylang;Fleur d'oranger;Armoise;Orange douce","Tubéreuse;Gardénia;Jasmin;Souci","Vétiver;Ambre;Musc;Bois de santal",,longue tenue,puissant,,,,,,,4.02
Nishane,Vjola,https://www.fragrantica.fr/parfum/Nishane/Vjola-30584.html,unisexe,Eau de Parfum,2014,"white floral;powdery;violet;floral;vanilla;tuberose;fresh;herbal","Violette;Tubéreuse;Muguet;Souci","Iris;Jasmin;Rose;Magnolia","Héliotrope;Immortelle;Vanille;Chèvrefeuille",,,,,,,,,,3.87
Nishane,Shinanay,https://www.fragrantica.fr/parfum/Nishane/Shinanay-91734.html,unisexe,Eau de Parfum,2024,"white floral;woody;balsamic;amber;animalic;aromatic;green;tuberose","Férule gommeuse;Élémi;Orange sanguine;Orange","Gardénia;Tubéreuse;Cèpe;Lentisque;Magnolia;Muguet","Civette;Mousse de chêne;Opoponax;Bois de santal;Benjoin;Cèdre de l'Himalaya",,,,,,,,,,3.96
Nishane,Unutamam,https://www.fragrantica.fr/parfum/Nishane/Unutamam-54787.html,unisexe,Eau de Parfum,2019,"aromatic;fresh spicy;woody;leather;smoky;amber;musky;green","Romarin;Menthe;Genévrier;Lavande","Origan;Patchouli;Ambre;Jasmin;Œillet","Castoréum;Mousse de chêne;Ciste;Caramel",,,,,,,,,,3.81
Nishane,Colognise,https://www.fragrantica.fr/parfum/Nishane/Colognise-49401.html,unisexe,Eau de Parfum,2018,"citrus;white floral;aromatic;green;fresh;fresh spicy;musky;floral","Bergamote;Thé vert;Jasmin;Citron","Pamplemousse;Muguet","Néroli;Musc;Vétiver",,,,,,,,,,4.15
Nishane,Hespéridé Colognisé,https://www.fragrantica.fr/parfum/Nishane/Hesperide-Colognise-87331.html,unisexe,Eau de Parfum,2023,"citrus;woody;earthy;powdery;musky;fresh spicy;amber;aromatic","Orange;Bergamote;Citron vert","Jasmin;Racine d'iris;Cèdre;Bois de cachemire","Musc;Mousse;Ambre gris;Vétiver",,,,,,,,,,3.94
Nishane,Safran Colognise,https://www.fragrantica.fr/parfum/Nishane/Safran-Colognise-54790.html,unisexe,Eau de Parfum,2019,"citrus;leather;warm spicy;animalic;metallic;musky;amber;sweet","Pamplemousse rose;Cédrat;Fruit de la passion","Safran;Poivre rose;Magnolia","Cuir;Ambre gris;Musc",,longue tenue,modéré (e),,,,,,,4.34
Nishane,Favonius,https://www.fragrantica.fr/parfum/Nishane/Favonius-70388.html,unisexe,Eau de Parfum,2021,"woody;rose;oud;aromatic;fresh spicy;earthy;warm spicy;patchouli","Litchi;Encens;Poivre rose;Bergamote","Rose;Huile essentielle de cypriol;Armoise;Sauge sclarée;Géranium","Oud;Encens;Patchouli;Bois de santal;Cèdre",,,,,,,,,,4.26
Nishane,Oudous Lux Solis,https://www.fragrantica.fr/parfum/Nishane/Oudous-Lux-Solis-111174.html,unisexe,Eau de Parfum,2025,"fresh;oud;citrus;fresh spicy;fruity;floral;tropical;woody","Fruits tropicaux;Gingembre;Mandarine d'Italie;Pomelo","Miel;Calone;Mahonial;Ciste","Oud;Patchouli;Bois d'Akigala",,longue tenue,puissant,,,,,,,4.41
Nishane,B-612,https://www.fragrantica.fr/parfum/Nishane/B-612-49214.html,unisexe,Eau de Parfum,2018,"woody;aromatic;powdery;musky;fresh spicy;lavender;warm spicy;amber","Lavande;Cyprès;Géranium","Bois de cachemire;Bois de santal;Cèdre;Patchouli","Musc;Mousse de chêne;Fève de tonka",,longue tenue,modéré (e),,,,,,,4.07
Nishane,Vain & Naïve,https://www.fragrantica.fr/parfum/Nishane/Vain-Naive-49215.html,unisexe,Extrait de Parfum,2018,"fruity;sweet;woody;amber;rose;citrus;powdery;warm spicy","Orange;Bergamote","Framboise;Prune;Rose;Jasmin;Cèdre","Bois de santal;Fève de tonka;Musc;Ambre;Benjoin;Patchouli",,,,,,,,,,3.80
